event_id,user_id,timestamp,modality,match_score,device_id,location,attempt_count,outcome,session_duration_sec,is_fraud,fraud_pattern
33ffb402-a5d5-4bf9-8a3a-bb3ac439dfcf,USR-0078,2024-01-07 08:05:00,fingerprint,0.8503,DEV-0028,Manchester,1,success,205,False,
ae742530-ceb6-4fdc-b734-a78de2682c9f,USR-0131,2024-01-07 08:05:00,face,0.8383,DEV-0040,New York,1,success,225,False,
bdf66ba5-dc9c-46de-a5a6-74c212738a23,USR-0017,2024-01-07 08:06:00,fingerprint,0.8751,DEV-0029,London,1,success,117,False,
9af4ab8a-8908-43f9-9619-5c4f4db1f8cb,USR-0194,2024-01-07 08:08:00,fingerprint,0.7805,DEV-0019,New York,1,success,221,False,
98dc9e0b-51a1-45df-86ac-10102e0869c1,USR-0042,2024-01-07 08:11:00,keystroke_dynamics,0.6857,DEV-0040,London,1,success,95,False,
7caa281b-4e33-4644-8657-20ae5bd67d4d,USR-0055,2024-01-07 08:26:00,voice,0.7981,DEV-0012,London,1,success,173,False,
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,USR-0005,2024-01-07 08:26:00,keystroke_dynamics,0.8319,DEV-0022,London,1,success,155,False,
9b99f012-7a09-471c-b4bd-feed52c2a44b,USR-0185,2024-01-07 08:26:00,fingerprint,0.8475,DEV-0026,London,1,success,135,False,
7011a2be-ce4f-4c66-9645-b6bb59c085a8,USR-0174,2024-01-07 08:30:00,keystroke_dynamics,0.8193,DEV-0020,London,1,success,191,False,
b189727f-6a8d-4a70-88a2-a172e30cdee2,USR-0079,2024-01-07 08:35:00,voice,0.7437,DEV-0046,London,1,success,164,False,
c95bc917-1c01-460c-acc9-d15ae10b3781,USR-0170,2024-01-07 08:38:00,keystroke_dynamics,0.7465,DEV-0036,London,1,success,185,False,
0ddb0654-ce19-4f51-9da8-b3919494065d,USR-0119,2024-01-07 08:38:00,voice,0.8567,DEV-0020,London,1,success,117,False,
92811c92-984f-4323-b329-2925b107094e,USR-0070,2024-01-07 08:40:00,voice,0.7807,DEV-0041,Manchester,1,success,170,False,
7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,USR-0048,2024-01-07 08:50:00,face,0.7888,DEV-0044,Manchester,1,success,166,False,
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,USR-0009,2024-01-07 08:53:00,face,0.8448,DEV-0038,Manchester,1,success,255,False,
98a91187-6c7a-4c9d-b237-64bae202f022,USR-0136,2024-01-07 09:02:00,fingerprint,0.8199,DEV-0017,London,1,success,137,False,
606cc2f5-2c81-4bf0-91f6-04068b5a8683,USR-0055,2024-01-07 09:03:00,face,0.9313,DEV-0012,London,1,success,188,False,
9c2b4ca9-be2f-4685-8a8f-fb2c1ff71e8c,USR-0173,2024-01-07 09:03:00,face,0.8675,DEV-0012,Manchester,1,success,157,False,
877bfb50-14d0-445b-9257-fa5d9fa4b54f,USR-0185,2024-01-07 09:08:00,face,0.8697,DEV-0038,London,1,success,213,False,
7c89617d-32b1-492b-a263-960ab43c6fef,USR-0115,2024-01-07 09:19:00,face,0.8926,DEV-0048,New York,1,success,179,False,
6986305a-5da3-49cf-8ed0-730d711dc1dd,USR-0062,2024-01-07 09:21:00,voice,0.8172,DEV-0005,Manchester,1,success,116,False,
132ab649-0017-4ca3-8ccc-5afef02a2956,USR-0172,2024-01-07 09:30:00,fingerprint,0.8001,DEV-0046,Manchester,1,success,191,False,
65daced0-460a-4125-bf8c-93d4c32afc4a,USR-0052,2024-01-07 09:32:00,face,0.7783,DEV-0013,Manchester,1,success,143,False,
f92b7b46-c17d-449c-a253-4b28e47919dd,USR-0143,2024-01-07 09:33:00,fingerprint,0.8837,DEV-0046,New York,1,success,236,False,
ddbb3fa4-0679-44f2-ad92-38a459225b53,USR-0156,2024-01-07 09:33:00,face,0.7852,DEV-0040,Manchester,1,success,179,False,
e64b9b37-ae01-4122-b269-921c2edd9141,USR-0048,2024-01-07 09:35:00,fingerprint,0.8902,DEV-0025,Manchester,1,success,185,False,
06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,USR-0069,2024-01-07 09:48:00,fingerprint,0.8992,DEV-0007,Manchester,1,success,145,False,
64f22a7c-87f7-47fa-acfa-855f089b5b49,USR-0081,2024-01-07 09:50:00,face,0.794,DEV-0023,Manchester,1,success,248,False,
f8ded777-bb1e-4ae8-97d8-21b8bb93cd40,USR-0036,2024-01-07 09:51:00,face,0.8062,DEV-0031,New York,1,success,145,False,
0c46d8be-bd3f-4354-904b-9abba41425de,USR-0178,2024-01-07 09:53:00,fingerprint,0.7012,DEV-0049,New York,1,success,163,False,
058b5ee1-a2dd-415a-a570-66e86eaebb60,USR-0143,2024-01-07 09:59:00,keystroke_dynamics,0.8514,DEV-0019,New York,1,success,153,False,
57dda51e-a4dc-4d4e-908e-04ac99c6207f,USR-0117,2024-01-07 10:06:00,fingerprint,0.8061,DEV-0027,New York,1,success,180,False,
17cb67b8-6d0f-44e6-a174-a7856f2190cb,USR-0094,2024-01-07 10:07:00,voice,0.8011,DEV-0012,Manchester,1,success,190,False,
88438de2-59cf-4b0d-91f0-647d0f321333,USR-0036,2024-01-07 10:12:00,face,0.7397,DEV-0040,New York,1,success,207,False,
46d162d6-3faa-4fd6-b730-d07ef93c8285,USR-0174,2024-01-07 10:13:00,face,0.7523,DEV-0001,London,1,success,277,False,
8603156a-15ea-4bcf-ab10-21ceaa143cd8,USR-0021,2024-01-07 10:17:00,fingerprint,0.8234,DEV-0037,New York,1,success,190,False,
3f46057b-7165-436b-b997-c779c56f05e6,USR-0063,2024-01-07 10:18:00,face,0.8953,DEV-0015,London,1,success,217,False,
d2eaef18-4b67-47a1-966e-cfe36d779595,USR-0044,2024-01-07 10:18:00,voice,0.7622,DEV-0035,London,1,success,171,False,
8a39068b-cbed-4473-a3eb-f7c10723e11e,USR-0097,2024-01-07 10:19:00,face,0.7853,DEV-0028,New York,1,success,176,False,
205f9619-df73-421d-87b2-e24dcbad3916,USR-0106,2024-01-07 10:21:00,face,0.7865,DEV-0043,Manchester,1,success,167,False,
504b10c8-f3b9-47f2-9fe7-e068d847260b,USR-0132,2024-01-07 10:28:00,fingerprint,0.8474,DEV-0043,New York,1,success,165,False,
b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,USR-0131,2024-01-07 10:29:00,face,0.8967,DEV-0006,New York,1,success,177,False,
e54c8739-3133-439e-ae7d-952b785b8a07,USR-0062,2024-01-07 10:30:00,voice,0.832,DEV-0048,Manchester,1,success,204,False,
a013ac6e-deda-4e16-9b3d-bd5ce9a1fa6f,USR-0002,2024-01-07 10:34:00,keystroke_dynamics,0.8085,DEV-0009,New York,1,success,192,False,
fa61726a-eedf-4f78-9c99-4976008ec990,USR-0129,2024-01-07 10:37:00,fingerprint,0.9052,DEV-0041,London,1,success,203,False,
4a1954ec-4a3f-4fda-baff-d9bd79e58450,USR-0143,2024-01-07 10:42:00,voice,0.8815,DEV-0042,New York,1,success,226,False,
a190aa44-a888-4521-845c-10ea1d842e8f,USR-0157,2024-01-07 10:46:00,fingerprint,0.7291,DEV-0015,London,1,success,201,False,
42f1287b-bf2d-4fcb-a319-3bf6faa855a6,USR-0175,2024-01-07 10:56:00,face,0.8302,DEV-0049,London,1,success,199,False,
4580dac2-0818-4965-b5b8-135150830841,USR-0072,2024-01-07 11:02:00,face,0.7493,DEV-0026,Manchester,1,success,171,False,
1d71f339-c448-42af-87f8-b6f13fdd0e2b,USR-0123,2024-01-07 11:07:00,fingerprint,0.8757,DEV-0042,London,1,success,188,False,
fa2c9e79-2758-4f1a-a39e-5593ec11a44d,USR-0108,2024-01-07 11:09:00,face,0.8491,DEV-0045,London,1,success,146,False,
14296c07-f26b-4776-913e-4de2e0c53cb8,USR-0002,2024-01-07 11:13:00,fingerprint,0.7563,DEV-0038,New York,1,success,198,False,
c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,USR-0054,2024-01-07 11:16:00,fingerprint,0.7925,DEV-0020,New York,1,success,173,False,
96e15645-8ad8-4f05-9991-77b932888f78,USR-0167,2024-01-07 11:24:00,keystroke_dynamics,0.8039,DEV-0007,London,1,success,193,False,
6ed47a6d-87c9-4aac-b5d3-4f2f513bb65c,USR-0093,2024-01-07 11:27:00,fingerprint,0.8084,DEV-0022,Manchester,1,success,238,False,
a8cf2936-8e81-42f0-ad47-4c4f08697ffa,USR-0089,2024-01-07 11:30:00,face,0.796,DEV-0032,New York,1,success,185,False,
5d00df1b-a83c-4c2b-b776-e729791f49f6,USR-0052,2024-01-07 11:30:00,voice,0.8138,DEV-0005,Manchester,1,success,130,False,
b6a35409-1c20-486b-b5d0-44fb2cd64d84,USR-0198,2024-01-07 11:32:00,fingerprint,0.8745,DEV-0050,Manchester,1,success,223,False,
9f8c2c51-9f39-46a5-8d81-31f52719bfdb,USR-0088,2024-01-07 11:36:00,keystroke_dynamics,0.8163,DEV-0047,London,1,success,150,False,
0a398bf7-27a1-48a0-afff-a2f4b5ae329d,USR-0053,2024-01-07 11:42:00,keystroke_dynamics,0.8307,DEV-0032,Manchester,1,success,229,False,
9f35ba40-43e2-4caf-9767-a0d7e8b2f81a,USR-0170,2024-01-07 11:58:00,keystroke_dynamics,0.8724,DEV-0008,London,1,success,204,False,
0261c87a-a15c-459a-af8c-a888b1f81ad9,USR-0049,2024-01-07 12:08:00,fingerprint,0.9499,DEV-0045,New York,1,success,227,False,
11092f7a-00d6-4c63-a4a0-f44bfbdebeb5,USR-0195,2024-01-07 12:12:00,fingerprint,0.8273,DEV-0028,Manchester,1,success,171,False,
716ca1f2-dec0-4f3a-9c46-1b34c7eab19b,USR-0053,2024-01-07 12:12:00,keystroke_dynamics,0.8296,DEV-0008,Manchester,1,success,268,False,
ab09ec62-8e46-4d8b-b555-d6ee40571cf3,USR-0172,2024-01-07 12:13:00,keystroke_dynamics,0.7174,DEV-0031,Manchester,1,success,221,False,
785e02ee-4cac-495c-b2e2-503ab2d515d1,USR-0130,2024-01-07 12:19:00,face,0.7171,DEV-0031,New York,1,success,213,False,
c5285425-c7a9-433c-a2d8-39d333e4f986,USR-0041,2024-01-07 12:22:00,fingerprint,0.8557,DEV-0050,Manchester,1,success,157,False,
a32c5e99-fd26-441b-a21a-7c4e60ac4a64,USR-0144,2024-01-07 12:24:00,fingerprint,0.7169,DEV-0019,London,1,success,221,False,
f9690579-79dd-4dd4-af97-fbd2a0c45942,USR-0085,2024-01-07 12:27:00,fingerprint,0.7722,DEV-0016,London,1,success,181,False,
ef6e9295-9c8a-4485-b980-50a6974e598d,USR-0095,2024-01-07 12:31:00,keystroke_dynamics,0.8147,DEV-0037,London,1,success,161,False,
528a34f3-63ea-40a1-9202-b09c60b36938,USR-0090,2024-01-07 12:34:00,face,0.905,DEV-0011,London,1,success,210,False,
61233eea-3b1b-4755-a600-fd684a69ed38,USR-0197,2024-01-07 12:38:00,voice,0.902,DEV-0003,London,1,success,192,False,
938f2b90-6c08-4d6c-84de-78f8873f3f03,USR-0095,2024-01-07 12:42:00,fingerprint,0.9123,DEV-0026,London,1,success,242,False,
4cc57e0d-2633-4018-a883-ac6e6a944054,USR-0030,2024-01-07 12:45:00,keystroke_dynamics,0.8041,DEV-0019,Manchester,1,success,99,False,
34a0dcd4-1a9a-429e-95ee-25876c98fd9b,USR-0054,2024-01-07 12:50:00,fingerprint,0.7603,DEV-0042,New York,1,success,172,False,
adf4e62d-6651-429e-8268-690ba43825b5,USR-0006,2024-01-07 12:51:00,voice,0.7769,DEV-0022,New York,1,success,171,False,
7d9704fe-8dca-4908-8a1a-421961bba5fb,USR-0085,2024-01-07 12:56:00,fingerprint,0.7933,DEV-0009,London,1,success,262,False,
e2ad828b-113c-4f25-8b3f-953a5e75788f,USR-0111,2024-01-07 12:57:00,voice,0.8264,DEV-0026,Manchester,1,success,154,False,
637b3648-d617-49c0-a449-d64f922ddab6,USR-0065,2024-01-07 13:04:00,keystroke_dynamics,0.8908,DEV-0013,Manchester,1,success,225,False,
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,USR-0021,2024-01-07 13:06:00,face,0.7852,DEV-0020,New York,1,success,203,False,
af178dbb-c461-4ac1-92b5-9aa4c07d0001,USR-0168,2024-01-07 13:19:00,face,0.798,DEV-0015,Manchester,1,success,181,False,
81b85934-af37-4cf9-af2b-5e3109db40a9,USR-0149,2024-01-07 13:20:00,voice,0.8846,DEV-0009,Manchester,1,success,179,False,
722899a2-b752-4753-a60d-400fc3b1ef08,USR-0184,2024-01-07 13:21:00,keystroke_dynamics,0.7848,DEV-0008,London,1,success,183,False,
72c22a16-79eb-4168-9045-56e5bee3eb79,USR-0016,2024-01-07 13:32:00,keystroke_dynamics,0.8847,DEV-0048,New York,1,success,178,False,
007fb3cb-cf73-4afa-b2af-6a55b08e8dd4,USR-0190,2024-01-07 13:34:00,keystroke_dynamics,0.8186,DEV-0008,London,1,success,228,False,
97154633-9d4e-4b71-ab2e-c80e4c255823,USR-0035,2024-01-07 13:35:00,keystroke_dynamics,0.7872,DEV-0012,New York,1,success,169,False,
97c6eb3c-cb5a-4c0e-9834-a40dbecfdded,USR-0119,2024-01-07 13:36:00,face,0.6871,DEV-0027,London,1,success,172,False,
a91decb2-51a3-421b-b4d1-183f76f8ef17,USR-0153,2024-01-07 13:39:00,voice,0.7604,DEV-0023,New York,1,success,226,False,
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,USR-0027,2024-01-07 13:44:00,voice,0.7075,DEV-0043,London,1,success,184,False,
60fba34c-3701-42fd-b09f-e5ab5813d72f,USR-0150,2024-01-07 13:44:00,face,0.7297,DEV-0007,New York,1,success,213,False,
23a49571-33cb-49ef-95c0-4765b51bd20f,USR-0128,2024-01-07 13:45:00,face,0.891,DEV-0034,Manchester,1,success,133,False,
94340a03-3f07-4814-91d6-3f78e3e9de99,USR-0004,2024-01-07 13:50:00,voice,0.6985,DEV-0030,London,1,success,187,False,
0760d408-0678-4e13-8bcd-6e4d24e11716,USR-0186,2024-01-07 13:51:00,fingerprint,0.7701,DEV-0004,New York,1,success,136,False,
b1012b0f-174a-4825-964a-90627825e2f0,USR-0194,2024-01-07 13:52:00,voice,1.0,DEV-0033,New York,1,success,233,False,
341d85cd-c925-4285-abc8-906f34a91b86,USR-0139,2024-01-07 14:03:00,keystroke_dynamics,0.7616,DEV-0035,Manchester,1,success,178,False,
848af440-7fc1-4858-afa0-d842bc55300b,USR-0023,2024-01-07 14:04:00,face,0.8064,DEV-0038,Manchester,1,success,141,False,
3aad5840-34ef-41df-83f1-9b58df6c0d60,USR-0059,2024-01-07 14:04:00,voice,0.7274,DEV-0044,Manchester,1,success,173,False,
5f9cb7e0-6328-443e-ad95-63ed747a4829,USR-0080,2024-01-07 14:06:00,voice,0.8308,DEV-0014,London,1,success,233,False,
c7b611cd-1417-482a-a1ad-018a93875413,USR-0067,2024-01-07 14:14:00,fingerprint,0.7273,DEV-0043,London,1,success,158,False,
3d1fd7c0-4424-41ec-9342-4e7c0922d88d,USR-0138,2024-01-07 14:18:00,fingerprint,0.889,DEV-0032,London,1,success,117,False,
4806f804-0cf0-474c-8c74-dc0f5a575539,USR-0024,2024-01-07 14:19:00,keystroke_dynamics,0.6927,DEV-0017,London,1,success,155,False,
2036971a-323f-4f19-923c-c117da1a9b09,USR-0171,2024-01-07 14:21:00,face,0.8152,DEV-0003,New York,1,success,155,False,
76e51a12-79c6-4757-b7fe-b7351cc6f0a0,USR-0170,2024-01-07 14:21:00,face,0.7157,DEV-0022,London,1,success,183,False,
e2696a73-8b2d-4d83-9b5d-e3c9dbb9c173,USR-0024,2024-01-07 14:21:00,keystroke_dynamics,0.6927,DEV-0017,Singapore,1,success,155,True,geo_jump
23d2789d-ce2c-4739-a552-abc65a86503a,USR-0167,2024-01-07 14:24:00,fingerprint,0.7799,DEV-0001,London,1,success,124,False,
9b4547e0-72fe-4dc2-b772-aa9715f39d39,USR-0056,2024-01-07 14:28:00,keystroke_dynamics,0.7962,DEV-0031,New York,1,success,135,False,
d91738f8-0ad1-418c-b53f-091e8a9e0964,USR-0059,2024-01-07 14:30:00,fingerprint,0.7692,DEV-0048,Manchester,1,success,156,False,
7c152622-51ed-4b85-b4e8-2b6c45d3708a,USR-0186,2024-01-07 14:33:00,keystroke_dynamics,0.7451,DEV-0004,New York,1,success,211,False,
5a744822-fd07-4913-a657-abb6b81f2807,USR-0059,2024-01-07 14:37:00,fingerprint,0.7692,DEV-0048,Singapore,1,success,156,True,geo_jump
0b705933-4cde-4b6b-9132-567c51a40d2a,USR-0035,2024-01-07 14:38:00,keystroke_dynamics,0.7978,DEV-0031,New York,1,success,185,False,
91b8ff07-e909-4654-9432-3b1c869e8836,USR-0108,2024-01-07 14:38:00,keystroke_dynamics,0.9023,DEV-0028,London,1,success,185,False,
21ffcf72-9b0f-4aa7-956c-478fb8541d6a,USR-0098,2024-01-07 14:39:00,voice,0.7969,DEV-0035,London,1,success,171,False,
e8fb5a96-3b85-46e1-840f-54057a25ed81,USR-0057,2024-01-07 14:41:00,face,0.7089,DEV-0042,Manchester,1,success,211,False,
e916da57-f248-43ab-977a-8a5f6ffe33b3,USR-0020,2024-01-07 14:51:00,voice,0.7934,DEV-0045,London,1,success,144,False,
26a9e100-b509-409b-9166-58ce3b3f3800,USR-0031,2024-01-07 14:52:00,face,0.7874,DEV-0046,London,1,success,173,False,
afd5b90b-41a6-4c90-a91c-0da1a5630d3a,USR-0090,2024-01-07 14:55:00,fingerprint,0.7934,DEV-0003,London,1,success,168,False,
cdeb2696-015a-4a1d-a2c8-cf62f6ee137d,USR-0057,2024-01-07 15:03:00,fingerprint,0.8543,DEV-0023,Manchester,1,success,151,False,
eb93f78c-620a-4158-9d2d-904f78c59073,USR-0039,2024-01-07 15:06:00,fingerprint,0.7989,DEV-0047,Manchester,1,success,242,False,
913767ab-4dd8-4715-b53f-f3e271fc5136,USR-0083,2024-01-07 15:09:00,keystroke_dynamics,0.7463,DEV-0009,New York,1,success,156,False,
272c7482-0002-472a-9130-38f51d5d8f65,USR-0142,2024-01-07 15:16:00,face,0.6957,DEV-0048,Manchester,1,success,171,False,
acd3d56f-3257-49cd-9571-276b33474b1b,USR-0107,2024-01-07 15:17:00,fingerprint,0.8835,DEV-0032,New York,1,success,198,False,
5683ede0-17d5-4563-ba60-ede1e5eb772d,USR-0044,2024-01-07 15:19:00,face,0.785,DEV-0008,London,1,success,221,False,
38b77c07-80fb-4296-b3b6-a09b1beaf6ac,USR-0016,2024-01-07 15:20:00,keystroke_dynamics,0.8591,DEV-0034,New York,1,success,116,False,
dc8aee30-be60-43f7-a8be-9288e5af6e39,USR-0007,2024-01-07 15:23:00,keystroke_dynamics,0.8162,DEV-0041,Manchester,1,success,218,False,
f9287d26-37c0-487a-aaac-826edd18ab28,USR-0063,2024-01-07 15:24:00,voice,0.8531,DEV-0021,London,1,success,207,False,
6c4c450b-623a-40fc-9326-7d25234b4562,USR-0035,2024-01-07 15:25:00,voice,0.7526,DEV-0036,New York,1,success,143,False,
38e7e019-fb89-46c8-87ec-fe71d49347fc,USR-0041,2024-01-07 15:29:00,fingerprint,0.8948,DEV-0003,Manchester,1,success,177,False,
c36db2ec-eeda-49bc-9c40-6cbe50f370af,USR-0181,2024-01-07 15:30:00,face,0.7527,DEV-0014,Manchester,1,success,121,False,
10b7de33-d627-424e-8f5a-f64ef21b7a7f,USR-0170,2024-01-07 15:35:00,fingerprint,0.8508,DEV-0034,London,1,success,209,False,
c544a049-6811-4a5c-8e3f-d50bf28c635f,USR-0122,2024-01-07 15:42:00,voice,0.7841,DEV-0050,Manchester,1,success,145,False,
e45e2ad0-8eef-45dd-9391-6dcfd6cade2c,USR-0051,2024-01-07 15:45:00,fingerprint,0.7645,DEV-0043,London,1,success,116,False,
13f39289-4dcc-405d-959e-f0fd1204f4d6,USR-0066,2024-01-07 15:45:00,keystroke_dynamics,0.8446,DEV-0018,London,1,success,170,False,
bada0c94-1679-4be0-a323-8416a82cae18,USR-0069,2024-01-07 15:50:00,fingerprint,0.8587,DEV-0025,Manchester,1,success,180,False,
4d4f6814-d385-4240-92a2-f8390acfc6ac,USR-0085,2024-01-07 15:52:00,voice,0.7712,DEV-0049,London,1,success,264,False,
c1b156bd-fa2b-4df7-9c89-4d3970a6b5fc,USR-0167,2024-01-07 15:52:00,keystroke_dynamics,0.7755,DEV-0037,London,1,success,164,False,
6a9f687a-d04f-4197-94c0-df2891b5fcb4,USR-0130,2024-01-07 15:53:00,voice,0.8066,DEV-0019,New York,1,success,191,False,
092385fe-23d3-4d22-b080-bed6bc3e34af,USR-0078,2024-01-07 15:53:00,face,0.8092,DEV-0047,Manchester,1,success,175,False,
88f47eed-6990-4abf-b792-be4734783752,USR-0122,2024-01-07 15:55:00,voice,0.7841,DEV-0050,Berlin,1,success,145,True,geo_jump
b1eedf64-090b-43ed-aae1-d0bc4a099088,USR-0076,2024-01-07 16:00:00,voice,0.7737,DEV-0013,London,1,success,160,False,
be36c36d-ecfd-4eed-988c-49b2c8abbf0d,USR-0196,2024-01-07 16:04:00,face,0.7765,DEV-0036,Manchester,1,success,208,False,
372f871a-45ee-432d-aa07-f2137129cec7,USR-0017,2024-01-07 16:04:00,fingerprint,0.7787,DEV-0028,London,1,success,270,False,
fc1bb61a-a36d-4d54-85ec-8e9fa09fc700,USR-0134,2024-01-07 16:09:00,fingerprint,0.8332,DEV-0041,New York,1,success,221,False,
a98afcb0-3ef5-47fe-85e4-307a73e5550d,USR-0101,2024-01-07 16:19:00,voice,0.8369,DEV-0049,New York,1,success,239,False,
102f4f5c-55e3-4295-ac67-10bd97d46f61,USR-0078,2024-01-07 16:22:00,voice,0.7813,DEV-0041,Manchester,1,success,70,False,
92f71993-4884-4b5b-8dd3-214cb4508610,USR-0073,2024-01-07 16:24:00,fingerprint,0.8462,DEV-0007,Manchester,1,success,213,False,
5cc53673-d165-4869-bcde-b1c8b028bafc,USR-0181,2024-01-07 16:24:00,keystroke_dynamics,0.8375,DEV-0050,Manchester,1,success,211,False,
23f3e5c5-46b6-46ea-b2f4-f240f69e963d,USR-0172,2024-01-07 16:26:00,fingerprint,0.8545,DEV-0021,Manchester,1,success,160,False,
1eca80e9-68bd-47aa-9666-600eeb0f61a4,USR-0073,2024-01-07 16:26:00,fingerprint,0.8462,DEV-0007,Lagos,1,success,213,True,geo_jump
70b3e6df-c9c3-4dd8-a5a7-970558e8f1db,USR-0174,2024-01-07 16:31:00,voice,0.821,DEV-0040,London,1,success,187,False,
fb0d3cda-1e63-4261-90e9-688872730e7b,USR-0052,2024-01-07 16:33:00,face,0.8932,DEV-0050,Manchester,1,success,144,False,
9c1c3517-85d2-40a6-8629-5b5d707df251,USR-0019,2024-01-07 16:33:00,voice,0.8855,DEV-0023,Manchester,1,success,204,False,
7c781b98-9f32-4d3e-b358-206db49bc1ef,USR-0148,2024-01-07 16:35:00,face,0.8559,DEV-0046,New York,1,success,187,False,
b69aca1e-985d-454b-8325-58201a49de98,USR-0104,2024-01-07 16:40:00,fingerprint,0.9237,DEV-0003,Manchester,1,success,161,False,
1c654aa2-c63c-421d-a443-5958eacf33a9,USR-0043,2024-01-07 16:42:00,keystroke_dynamics,0.8726,DEV-0030,London,1,success,238,False,
c4f5b03e-5af1-428c-88ee-46bf571f7cdb,USR-0096,2024-01-07 16:43:00,face,0.8213,DEV-0021,New York,1,success,247,False,
3db02235-261e-4555-863e-1f2a18a806ef,USR-0032,2024-01-07 16:45:00,voice,0.8604,DEV-0044,New York,1,success,203,False,
2a257ecc-75fd-4d83-9264-43bac298823a,USR-0148,2024-01-07 16:47:00,face,0.8559,DEV-0046,Lagos,1,success,187,True,geo_jump
c19bf990-5247-4092-993e-eb082fe26180,USR-0183,2024-01-07 17:00:00,fingerprint,0.9564,DEV-0029,London,1,success,217,False,
7cc27448-28ea-4192-9a02-4444f28446fa,USR-0185,2024-01-07 17:09:00,face,0.8316,DEV-0050,London,1,success,205,False,
cd03a402-c827-47c0-9337-bb3466e1608e,USR-0181,2024-01-07 17:10:00,fingerprint,0.8505,DEV-0032,Manchester,1,success,116,False,
a8aa7158-2b70-4525-bc67-f831cbc84759,USR-0006,2024-01-07 17:13:00,voice,0.793,DEV-0043,New York,1,success,204,False,
23e8bb05-05ec-447e-aec4-32d0bf660225,USR-0168,2024-01-07 17:16:00,fingerprint,0.8533,DEV-0005,Manchester,1,success,223,False,
290c4414-8df5-4b01-9c4d-b762ea1af7d2,USR-0065,2024-01-07 17:21:00,voice,0.8437,DEV-0020,Manchester,1,success,141,False,
c481ea69-f83b-4029-b6ac-204884308e0c,USR-0092,2024-01-07 17:23:00,keystroke_dynamics,0.7475,DEV-0006,New York,1,success,212,False,
bd22f7fc-a8eb-4ba6-b19a-ed6a8d41cb4c,USR-0102,2024-01-07 17:28:00,voice,0.8112,DEV-0035,New York,1,success,153,False,
c2b8efc0-d76a-44da-8fbd-b62246c9ae33,USR-0102,2024-01-07 17:28:00,voice,0.4058,DEV-0035,New York,1,success,153,True,low_score_bypass
6502d6a2-ca6a-4224-971e-16cc5da36f1b,USR-0014,2024-01-07 17:35:00,voice,0.8151,DEV-0009,London,1,success,224,False,
9e3bc735-071f-4a27-a72e-31b197e1bc36,USR-0134,2024-01-07 17:40:00,keystroke_dynamics,0.8457,DEV-0036,New York,1,success,195,False,
66245bfa-4fcc-439a-b683-d2e6337ea2df,USR-0002,2024-01-07 17:45:00,voice,0.8513,DEV-0016,New York,1,success,191,False,
98a0db61-0fa9-4695-89fb-4d4bc3254bc3,USR-0170,2024-01-07 17:47:00,voice,0.906,DEV-0006,London,1,success,152,False,
aaf78c67-51d0-4109-bc90-2838d8741408,USR-0023,2024-01-07 17:47:00,face,0.8183,DEV-0027,Manchester,1,success,250,False,
73d2939e-f99d-46d5-a2b5-17815d17c25d,USR-0138,2024-01-07 17:51:00,face,0.8397,DEV-0039,London,1,success,157,False,
bce8e033-fb70-4bf3-95fd-46d7cfbfd796,USR-0078,2024-01-07 17:54:00,voice,0.7799,DEV-0026,Manchester,1,success,187,False,
966b62ea-9f80-496b-b34e-356ac95b61f8,USR-0045,2024-01-07 17:56:00,voice,0.7503,DEV-0020,Manchester,1,success,168,False,
6f9a544a-3de3-42e9-9141-26afce70d3f7,USR-0179,2024-01-07 17:57:00,voice,0.7876,DEV-0018,New York,1,success,186,False,
720f2288-0760-4502-b39f-51c3490ec6f3,USR-0188,2024-01-07 18:00:00,keystroke_dynamics,0.8683,DEV-0026,New York,1,success,178,False,
82e2b02d-8dbc-4e5a-ab4a-ede646a52064,USR-0066,2024-01-07 18:02:00,face,0.7545,DEV-0029,London,1,success,169,False,
1a2a73ed-562b-4f79-8374-59eef50bea63,USR-0001,2024-01-07 18:04:00,fingerprint,0.7873,DEV-0043,New York,1,success,184,False,
55f01600-e17f-448d-9ed6-270514b9bb4d,USR-0082,2024-01-07 18:05:00,face,0.8218,DEV-0025,Manchester,1,success,200,False,
b371d64d-fe87-417b-8376-bff9dd3a0936,USR-0123,2024-01-07 18:07:00,fingerprint,0.6787,DEV-0027,London,1,success,180,False,
7bf18cf4-a740-4142-9cbf-7ee6ea258d83,USR-0151,2024-01-07 18:08:00,fingerprint,0.8271,DEV-0005,New York,1,success,195,False,
d690efa9-2830-4ffa-bc37-337a32ccf39d,USR-0153,2024-01-07 18:09:00,face,0.8337,DEV-0011,New York,1,success,176,False,
62d846d0-5ea0-41cd-ad79-d8bfda92e740,USR-0084,2024-01-07 18:10:00,keystroke_dynamics,0.8586,DEV-0034,New York,1,success,183,False,
cb33478a-f7b5-405b-99c1-d16c1fdb563a,USR-0134,2024-01-07 18:11:00,voice,0.8168,DEV-0040,New York,1,success,206,False,
